PAGE,ALG_GUB,PREDICT_DATE,PREDICT_VIEW,REAL_VIEW
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-21,21159.0,29775.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-22,22350.0,18248.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-23,19610.0,17865.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-24,18087.0,15868.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-25,17918.0,14018.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-26,18556.0,12771.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-27,17125.0,11541.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-28,16292.0,11638.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-29,16696.0,12048.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-30,12560.0,12770.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-31,13546.0,13492.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-01,16268.0,20237.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-02,15219.0,14345.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-03,13899.0,14440.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-04,14294.0,15098.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-05,17127.0,59051.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-06,16105.0,18864.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-07,14658.0,17230.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-08,14392.0,14302.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-09,19863.0,19431.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-10,18346.0,19217.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-11,21409.0,14543.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-12,20909.0,13765.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-13,19502.0,13322.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-14,19446.0,14641.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-15,19219.0,12485.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-16,21024.0,11802.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-17,19544.0,11836.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-18,18348.0,21094.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-19,17937.0,18874.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-20,16251.0,12864.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-21,13773.0,10658.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-22,14542.0,10427.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-23,15168.0,10844.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-24,15268.0,10090.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-25,15750.0,11585.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-26,14534.0,10612.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-27,16585.0,10610.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-28,19644.0,9986.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-29,18635.0,10033.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-30,21164.0,9140.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-31,22544.0,8658.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-01,22673.0,9724.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-02,21160.0,9109.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-03,22895.0,15337.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-04,24555.0,13188.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-05,20867.0,12537.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-06,18542.0,19301.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-07,18411.0,68641.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-08,17794.0,26062.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-09,16108.0,16147.0
Charles_Manson_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-10,13996.0,13434.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-09,7481.0,7650.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-10,9673.0,10354.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-11,15448.0,8915.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-12,18496.0,8633.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-13,17547.0,10620.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-14,18271.0,12141.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-15,16622.0,12156.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-16,14590.0,10589.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-17,14129.0,12912.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-18,14401.0,9620.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-19,16049.0,8745.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-20,14469.0,9690.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-21,15054.0,10325.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-22,17751.0,10010.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-23,19648.0,10400.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-24,21076.0,10433.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-25,18160.0,9351.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-26,20600.0,9772.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-27,23088.0,10119.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-28,21124.0,9530.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-29,20724.0,8594.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-30,20973.0,10197.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-31,16613.0,8981.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-01,14124.0,8424.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-02,11490.0,8452.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-03,9592.0,8352.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-04,9889.0,9528.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-05,11055.0,8726.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-06,11985.0,9823.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-07,10965.0,8826.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-08,12892.0,9453.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-09,12798.0,9371.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-10,13977.0,9759.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-11,12588.0,8612.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-12,13883.0,8375.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-13,16682.0,8763.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-14,15244.0,7899.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-15,16584.0,9045.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-16,14262.0,10404.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-17,14139.0,10141.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-18,14047.0,10528.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-19,14138.0,12534.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-20,11792.0,10756.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-21,12093.0,8131.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-22,9483.0,8268.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-23,9494.0,9511.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-24,12558.0,9714.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-25,10607.0,8317.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-26,11659.0,7705.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-27,10282.0,7956.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-28,13176.0,7607.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-29,10725.0,8034.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-30,13433.0,7436.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-31,11281.0,7419.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-01,13268.0,7240.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-02,12932.0,7691.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-03,10665.0,8192.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-04,11935.0,8397.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-05,11854.0,8454.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-06,12037.0,8701.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-07,11117.0,9071.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-08,12912.0,10615.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-09,12800.0,7958.0
Bill_Clinton_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-10,12589.0,9929.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-09,33344.0,33531.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-10,30890.0,30834.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-11,32835.0,30973.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-12,29594.0,29547.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-13,26966.0,20215.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-14,24518.0,17064.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-15,26485.0,13045.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-16,25916.0,10642.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-17,36533.0,8922.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-18,42807.0,9335.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-19,40875.0,10114.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-20,63510.0,10521.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-21,66032.0,9650.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-22,63790.0,9977.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-23,63234.0,7580.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-24,75969.0,19321.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-25,52549.0,15963.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-26,45295.0,9325.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-27,43234.0,8407.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-28,26566.0,7135.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-29,16941.0,6916.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-30,16636.0,7342.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-07-31,32201.0,8921.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-01,31958.0,12064.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-02,38410.0,10474.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-03,58829.0,8573.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-04,52079.0,7809.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-05,53251.0,6973.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-06,41089.0,6448.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-07,33554.0,6138.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-08,27649.0,6536.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-09,28899.0,5886.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-10,21278.0,6311.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-11,11226.0,10679.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-12,23437.0,8161.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-13,33733.0,8295.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-14,32178.0,8254.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-15,36377.0,8426.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-16,24293.0,13947.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-17,34180.0,13590.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-18,24145.0,12076.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-19,22737.0,10286.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-20,23765.0,8788.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-21,11131.0,9606.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-22,16837.0,10602.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-23,12921.0,8775.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-24,24325.0,7834.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-25,15558.0,7543.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-26,28969.0,6815.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-27,15961.0,6225.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-28,25247.0,5628.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-29,25241.0,7278.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-30,9645.0,7893.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-08-31,0.0,7247.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-01,1359.0,6071.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-02,0.0,5778.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-03,13463.0,6203.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-04,24869.0,5897.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-05,40105.0,5979.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-06,56397.0,6893.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-07,57088.0,11082.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-08,64359.0,9086.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-09,67707.0,6010.0
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,SCINet,2017-09-10,69734.0,6043.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-09,4708.0,1823.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-10,21565.0,13803.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-11,20256.0,12643.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-12,16348.0,6626.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-13,4798.0,16901.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-14,19901.0,17775.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-15,34058.0,23415.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-16,37366.0,17258.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-17,34592.0,8429.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-18,23705.0,7698.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-19,7698.0,4490.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-20,18233.0,14533.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-21,18771.0,17977.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-22,15212.0,20818.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-23,22360.0,175.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-24,27864.0,9224.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-25,34453.0,3304.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-26,25020.0,11742.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-27,18911.0,6002.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-28,31130.0,7685.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-29,31998.0,14573.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-30,34285.0,2692.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-07-31,27398.0,5647.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-01,15452.0,21323.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-02,13156.0,2994.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-03,28338.0,3168.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-04,33093.0,15136.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-05,30400.0,13500.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-06,27370.0,1117.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-07,27511.0,11711.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-08,15948.0,8920.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-09,21252.0,13110.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-10,30927.0,35534.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-11,36562.0,13854.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-12,35683.0,19146.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-13,28408.0,6953.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-14,30810.0,24248.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-15,18633.0,10278.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-16,20451.0,27084.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-17,23466.0,11894.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-18,33393.0,11261.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-19,35967.0,17817.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-20,34737.0,11351.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-21,34251.0,6119.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-22,23202.0,14693.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-23,18566.0,7554.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-24,12669.0,5269.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-25,17158.0,11757.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-26,32118.0,13196.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-27,29319.0,124.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-28,16311.0,18342.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-29,18011.0,15350.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-30,23794.0,15393.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-08-31,17607.0,19676.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-09-01,28016.0,30801.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-09-02,24686.0,27629.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-09-03,29228.0,114.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-09-04,38466.0,21343.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-09-05,22691.0,10245.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-09-06,22330.0,6790.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-09-07,14947.0,8045.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-09-08,19286.0,11151.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-09-09,18384.0,21326.0
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,SCINet,2017-09-10,53496.0,2322.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-09,4710.0,1822.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-10,21577.0,13803.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-11,20263.0,12643.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-12,16348.0,6622.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-13,4814.0,16900.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-14,19906.0,17775.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-15,34095.0,23412.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-16,37389.0,17258.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-17,34592.0,8428.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-18,23693.0,7697.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-19,7655.0,4490.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-20,18204.0,14530.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-21,18756.0,17974.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-22,15208.0,20815.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-23,22346.0,175.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-24,27842.0,9224.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-25,34460.0,3304.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-26,25026.0,11742.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-27,18912.0,6000.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-28,31132.0,7684.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-29,31979.0,14570.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-30,34270.0,2692.0
